tender_id,rule_po_splitting,rule_duplicate_invoice,rule_thin_competition,rule_round_near_threshold,rule_vendor_concentration,rule_new_vendor_large_first,n_rules_triggered,rule_score,rule_reasons
T02358,False,False,False,False,False,False,0,0,
T02359,False,False,True,False,False,False,1,1,"$384,254 awarded via limited_tender with only 2 bidder(s)"
T02360,False,False,False,False,False,False,0,0,
T02361,False,False,True,False,False,False,1,1,"$52,457 awarded via single_source with only 1 bidder(s)"
T02362,False,False,False,False,False,False,0,0,
T02363,False,False,False,False,False,False,0,0,
T02364,False,False,False,False,False,False,0,0,
T02365,False,False,False,False,False,False,0,0,
T02366,False,False,False,True,False,False,1,1,"$24,000 is a round number sitting within 15% of the $25,000 limit"
T02367,False,False,False,False,False,False,0,0,
T02368,False,False,False,False,False,False,0,0,
T02369,False,False,False,False,False,False,0,0,
T02370,False,False,False,False,False,False,0,0,
T02371,False,False,False,False,False,False,0,0,
T02372,False,False,False,False,False,False,0,0,
T02373,False,False,False,False,False,False,0,0,
T02374,False,False,False,True,False,False,1,1,"$88,000 is a round number sitting within 15% of the $100,000 limit"
T02375,False,False,False,False,False,False,0,0,
T02376,False,False,False,False,True,False,1,1,Vendor V0217 gets 60% of all its work from buyer E0016 alone
T02377,False,False,False,False,False,False,0,0,
T02378,False,False,False,False,False,False,0,0,
T02379,False,False,False,False,False,False,0,0,
T02380,False,False,False,False,False,False,0,0,
T02381,False,False,False,False,False,False,0,0,
T02382,False,False,False,False,False,False,0,0,
T02383,False,False,False,False,False,False,0,0,
T02384,False,False,False,False,False,False,0,0,
T02385,False,False,False,False,False,False,0,0,
T02386,False,False,False,False,False,False,0,0,
T02387,False,False,False,False,False,False,0,0,
T02388,False,False,False,False,False,False,0,0,
T02389,False,False,True,False,False,False,1,1,"$100,450 awarded via single_source with only 1 bidder(s)"
T02390,False,False,False,False,False,False,0,0,
T02391,False,False,False,False,False,False,0,0,
T02392,False,False,False,False,False,False,0,0,
T02393,False,False,False,False,False,False,0,0,
T02394,False,False,False,False,False,False,0,0,
T02395,False,False,False,False,False,False,0,0,
T02396,False,False,False,False,False,False,0,0,
T02397,False,False,False,False,False,False,0,0,
T02398,False,False,False,False,False,False,0,0,
T02399,False,False,False,False,False,False,0,0,
T02400,False,False,False,False,False,False,0,0,
T02401,False,False,False,False,False,False,0,0,
T02402,False,False,False,False,False,False,0,0,
T02403,False,False,False,False,False,False,0,0,
T02404,False,False,False,False,False,False,0,0,
T02405,False,False,False,False,False,False,0,0,
T02406,False,False,False,False,False,False,0,0,
T02407,False,False,False,False,False,False,0,0,
T02408,False,False,False,False,False,False,0,0,
T02409,False,False,False,False,False,False,0,0,
T02410,False,False,False,False,False,False,0,0,
T02411,False,False,False,False,False,False,0,0,
T02412,False,False,False,False,False,False,0,0,
T02413,False,False,True,False,False,False,1,1,"$54,809 awarded via single_source with only 1 bidder(s)"
T02414,False,False,True,False,False,False,1,1,"$55,007 awarded via single_source with only 1 bidder(s)"
T02415,False,False,False,False,False,False,0,0,
T02416,False,False,False,False,False,False,0,0,
T02417,False,False,False,False,False,False,0,0,
T02418,False,False,False,False,False,False,0,0,
T02419,False,False,False,False,False,False,0,0,
T02420,False,False,False,False,False,False,0,0,
T02421,False,False,False,False,False,False,0,0,
T02422,False,False,False,False,False,False,0,0,
T02423,False,False,False,False,False,False,0,0,
T02424,False,False,False,False,False,False,0,0,
T02425,False,False,False,False,False,False,0,0,
T02426,False,False,False,False,False,False,0,0,
T02427,False,False,False,False,True,False,1,1,Vendor V0283 gets 58% of all its work from buyer E0057 alone
T02428,False,False,False,False,False,False,0,0,
T02429,False,False,False,False,False,False,0,0,
T02430,False,False,False,False,False,False,0,0,
T02431,False,False,False,False,False,False,0,0,
T02432,False,False,False,False,False,False,0,0,
T02433,False,False,False,False,False,False,0,0,
T02434,False,False,False,False,False,False,0,0,
T02435,False,False,False,False,False,False,0,0,
T02436,False,False,False,False,False,False,0,0,
T02437,False,False,False,False,False,False,0,0,
T02438,False,False,False,False,False,False,0,0,
T02439,False,False,False,False,False,False,0,0,
T02440,False,False,False,False,False,False,0,0,
T02441,False,False,True,False,False,False,1,1,"$60,160 awarded via limited_tender with only 2 bidder(s)"
T02442,False,False,False,False,False,False,0,0,
T02443,False,False,False,False,False,False,0,0,
T02444,False,False,False,False,False,False,0,0,
T02446,False,False,False,False,False,False,0,0,
T02447,False,False,True,False,False,False,1,1,"$98,676 awarded via single_source with only 1 bidder(s)"
T02448,False,False,False,False,False,False,0,0,
T02449,False,False,False,False,False,False,0,0,
T02450,False,False,False,False,False,False,0,0,
T02451,False,False,False,False,False,False,0,0,
T02452,False,False,False,False,False,False,0,0,
T02453,False,False,False,False,False,False,0,0,
T02455,False,False,False,False,False,False,0,0,
T02456,False,False,False,False,False,False,0,0,
T02457,False,False,False,False,True,False,1,1,Vendor V0193 gets 55% of all its work from buyer E0011 alone
T02458,False,False,False,False,False,False,0,0,
T02459,False,False,False,False,False,False,0,0,
T02460,False,False,False,False,False,False,0,0,
T02461,False,False,False,False,False,False,0,0,
T02462,False,False,False,False,False,False,0,0,
T02463,False,False,False,False,False,False,0,0,
T02464,False,False,False,False,False,False,0,0,
T02465,False,False,False,False,False,False,0,0,
T02466,False,False,False,True,False,False,1,1,"$92,000 is a round number sitting within 15% of the $100,000 limit"
T02467,False,False,True,False,False,False,1,1,"$164,064 awarded via limited_tender with only 2 bidder(s)"
T02469,False,False,False,False,False,False,0,0,
T02470,False,False,False,False,False,False,0,0,
T02471,False,False,False,False,False,False,0,0,
T02472,False,False,False,False,False,False,0,0,
T02473,False,False,False,False,False,False,0,0,
T02474,False,False,False,False,False,False,0,0,
T02475,False,False,False,False,False,False,0,0,
T02476,False,False,False,True,False,False,1,1,"$92,000 is a round number sitting within 15% of the $100,000 limit"
T02477,False,False,False,False,False,False,0,0,
T02478,False,False,False,False,False,False,0,0,
T02479,False,False,False,False,False,False,0,0,
T02480,False,False,False,False,False,False,0,0,
T02481,False,False,False,False,True,False,1,1,Vendor V0217 gets 60% of all its work from buyer E0016 alone
T02482,False,False,False,False,False,False,0,0,
T02483,False,False,False,False,False,False,0,0,
T02484,False,False,False,False,False,False,0,0,
T02485,False,False,False,False,False,False,0,0,
T02486,False,False,False,False,False,False,0,0,
T02487,False,False,False,False,False,False,0,0,
T02488,False,False,False,False,False,False,0,0,
T02489,False,False,False,False,False,False,0,0,
T02490,False,False,False,False,False,False,0,0,
T02491,False,False,False,False,False,False,0,0,
T02492,False,False,False,False,False,False,0,0,
T02493,False,False,False,False,False,False,0,0,
T02494,False,False,False,False,False,False,0,0,
T02495,False,False,False,False,False,False,0,0,
T02496,False,False,False,False,False,False,0,0,
T02497,False,False,True,False,False,False,1,1,"$70,887 awarded via limited_tender with only 2 bidder(s)"
T02498,False,False,False,False,False,False,0,0,
T02499,False,False,False,False,False,False,0,0,
T02500,False,False,False,False,False,False,0,0,
T02501,False,False,False,False,False,False,0,0,
T02502,False,False,False,False,False,False,0,0,
T02503,False,False,False,False,False,False,0,0,
T02504,False,False,False,False,False,False,0,0,
T02505,False,False,False,False,False,False,0,0,
T02506,False,False,False,False,False,False,0,0,
T02507,False,False,False,False,False,False,0,0,
T02508,False,False,False,False,False,False,0,0,
T02509,False,False,False,False,False,False,0,0,
T02510,False,False,False,False,False,False,0,0,
T02511,False,False,False,False,False,False,0,0,
T02512,False,False,False,False,False,False,0,0,
T02513,False,False,False,False,False,False,0,0,
T02514,False,False,False,False,False,False,0,0,
T02515,False,False,False,False,False,False,0,0,
T02516,False,False,False,False,False,False,0,0,
T02517,False,False,False,False,False,False,0,0,
T02518,False,False,False,False,False,False,0,0,
T02519,False,False,False,False,False,False,0,0,
T02520,False,False,False,False,False,False,0,0,
T02521,False,False,False,False,False,False,0,0,
T02522,False,False,False,False,False,False,0,0,
T02523,False,False,False,False,False,False,0,0,
T02524,False,False,False,False,False,False,0,0,
T02525,False,False,False,False,False,False,0,0,
T02526,False,False,False,False,False,False,0,0,
T02527,False,False,False,False,False,False,0,0,
T02528,False,False,False,False,False,False,0,0,
T02529,False,False,False,False,False,False,0,0,
T02530,False,False,False,False,False,False,0,0,
T02532,False,False,False,False,False,False,0,0,
T02533,False,False,False,False,False,False,0,0,
T02534,False,False,False,False,False,False,0,0,
T02535,False,False,False,False,False,False,0,0,
T02536,False,False,False,False,False,False,0,0,
T02537,False,False,False,False,False,False,0,0,
T02538,False,False,False,False,False,False,0,0,
T02539,False,False,False,False,False,False,0,0,
T02540,False,False,False,False,False,False,0,0,
T02541,False,False,False,False,False,False,0,0,
T02542,False,False,False,False,False,False,0,0,
T02543,False,False,False,False,False,False,0,0,
T02544,False,False,False,False,False,False,0,0,
T02545,False,False,False,False,False,False,0,0,
T02546,False,False,False,False,False,False,0,0,
T02547,False,False,False,False,False,False,0,0,
T02548,False,False,False,False,False,False,0,0,
T02549,False,False,False,False,False,False,0,0,
T02550,False,False,False,False,False,False,0,0,
T02551,False,False,False,False,False,False,0,0,
T02552,False,False,True,False,False,False,1,1,"$52,456 awarded via limited_tender with only 2 bidder(s)"
T02553,False,False,True,False,False,False,1,1,"$485,748 awarded via limited_tender with only 2 bidder(s)"
T02554,False,False,False,True,False,False,1,1,"$22,000 is a round number sitting within 15% of the $25,000 limit"
T02555,False,False,False,False,False,False,0,0,
T02556,False,False,False,False,False,False,0,0,
T02558,False,False,False,False,False,False,0,0,
T02559,False,False,False,False,False,False,0,0,
T02560,False,False,True,False,False,False,1,1,"$100,064 awarded via single_source with only 1 bidder(s)"
T02561,False,False,False,False,False,False,0,0,
T02562,False,False,False,False,False,False,0,0,
T02563,False,False,False,False,False,False,0,0,
T02564,False,False,False,False,False,False,0,0,
T02565,False,False,False,False,False,False,0,0,
T02566,False,False,False,False,False,False,0,0,
T02567,False,False,False,False,False,False,0,0,
T02568,False,False,False,False,False,False,0,0,
T02569,False,False,False,False,False,False,0,0,
T02570,False,False,False,False,False,False,0,0,
T02571,False,False,False,False,False,False,0,0,
T02572,False,False,False,False,False,False,0,0,
T02573,False,False,False,False,False,False,0,0,
T02574,False,False,False,False,False,False,0,0,
T02575,False,False,False,False,False,False,0,0,
T02576,False,False,False,False,False,False,0,0,
T02577,False,False,False,False,False,False,0,0,
T02578,False,False,False,False,False,False,0,0,
T02579,False,False,False,False,False,False,0,0,
T02580,False,False,False,False,False,False,0,0,
T02581,False,False,False,False,False,False,0,0,
T02582,False,False,True,False,False,False,1,1,"$86,497 awarded via limited_tender with only 2 bidder(s)"
T02583,False,False,False,False,False,False,0,0,
T02584,False,False,False,False,False,False,0,0,
T02585,False,False,False,False,False,False,0,0,
T02586,False,False,False,False,False,False,0,0,
T02587,False,False,False,False,False,False,0,0,
T02588,False,False,False,False,False,False,0,0,
T02589,False,False,False,False,False,False,0,0,
T02590,False,False,False,False,False,False,0,0,
T02591,False,False,False,False,False,False,0,0,
T02592,False,False,False,False,False,False,0,0,
T02593,False,False,False,False,False,False,0,0,
T02594,False,False,False,False,False,False,0,0,
T02595,False,False,False,False,True,False,1,1,Vendor V0062 gets 40% of all its work from buyer E0051 alone
T02596,False,False,False,False,False,False,0,0,
T02597,False,False,False,False,False,False,0,0,
T02598,False,False,False,False,False,False,0,0,
T02599,False,False,False,False,False,False,0,0,
T02600,False,False,False,False,False,False,0,0,
T02601,False,False,False,False,False,False,0,0,
T02602,False,False,False,False,False,False,0,0,
T02603,False,False,False,False,False,False,0,0,
T02604,False,False,False,False,False,False,0,0,
T02605,False,False,False,False,False,False,0,0,
T02606,False,False,False,False,False,False,0,0,
T02607,False,False,False,False,False,False,0,0,
T02608,False,False,False,False,False,False,0,0,
T02609,False,False,True,False,False,False,1,1,"$133,913 awarded via single_source with only 1 bidder(s)"
T02610,False,False,False,False,False,False,0,0,
T02611,False,False,False,False,False,False,0,0,
