bid_id,tender_id,vendor_id,bid_amount,is_winner
T01573-B0,T01573,V0263,4338.55,False
T01573-B1,T01573,V0145,4273.26,True
T01573-B2,T01573,V0200,4889.14,False
T01574-B0,T01574,V0097,18770.09,False
T01574-B1,T01574,V0239,18262.11,False
T01574-B2,T01574,V0060,18458.82,False
T01574-B3,T01574,V0125,14000.0,True
T01574-B4,T01574,V0225,16307.61,False
T01574-B5,T01574,V0185,19048.06,False
T01575-B0,T01575,V0080,41413.82,False
T01575-B1,T01575,V0116,33903.49,True
T01575-B2,T01575,V0082,36807.28,False
T01576-B0,T01576,V0053,27723.72,False
T01576-B1,T01576,V0073,26486.76,False
T01576-B2,T01576,V0232,22114.77,False
T01576-B3,T01576,V0161,21455.09,False
T01576-B4,T01576,V0228,30180.37,False
T01576-B5,T01576,V0129,19000.0,True
T01577-B0,T01577,V0293,69259.98,True
T01578-B0,T01578,V0122,12465.47,True
T01578-B1,T01578,V0021,14369.1,False
T01578-B2,T01578,V0237,13878.04,False
T01579-B0,T01579,V0134,221110.99,True
T01579-B1,T01579,V0275,239376.3,False
T01580-B0,T01580,V0235,4530.19,False
T01580-B1,T01580,V0182,5263.56,False
T01580-B2,T01580,V0059,4777.86,False
T01580-B3,T01580,V0283,4000.0,True
T01581-B0,T01581,V0175,7953.73,False
T01581-B1,T01581,V0031,9335.18,False
T01581-B2,T01581,V0009,9685.27,False
T01581-B3,T01581,V0202,7512.57,True
T01582-B0,T01582,V0072,62638.42,False
T01582-B1,T01582,V0244,56142.53,False
T01582-B2,T01582,V0085,44046.56,True
T01583-B0,T01583,V0129,7000.0,True
T01584-B0,T01584,V0096,4648.79,False
T01584-B1,T01584,V0285,5089.17,False
T01584-B2,T01584,V0270,4788.62,False
T01584-B3,T01584,V0052,4419.38,True
T01584-B4,T01584,V0199,4581.29,False
T01584-B5,T01584,V0099,4691.65,False
T01584-B6,T01584,V0275,4964.19,False
T01585-B0,T01585,V0057,7299.31,True
T01585-B1,T01585,V0079,8322.49,False
T01586-B0,T01586,V0146,18802.04,True
T01587-B0,T01587,V0292,22828.79,False
T01587-B1,T01587,V0161,21465.21,False
T01587-B2,T01587,V0152,21693.13,False
T01587-B3,T01587,V0114,25972.38,False
T01587-B4,T01587,V0251,23948.74,False
T01587-B5,T01587,V0088,21673.57,False
T01587-B6,T01587,V0015,20820.46,True
T01588-B0,T01588,V0078,17625.41,False
T01588-B1,T01588,V0003,15609.99,False
T01588-B2,T01588,V0182,18151.36,False
T01588-B3,T01588,V0012,14413.09,False
T01588-B4,T01588,V0103,14675.34,False
T01588-B5,T01588,V0197,15034.99,False
T01588-B6,T01588,V0265,14241.64,True
T01589-B0,T01589,V0295,34026.93,False
T01589-B1,T01589,V0283,28500.47,False
T01589-B2,T01589,V0265,27267.1,True
T01590-B0,T01590,V0042,71171.32,False
T01590-B1,T01590,V0076,71156.27,True
T01590-B2,T01590,V0017,84420.5,False
T01591-B0,T01591,V0031,9663.15,True
T01591-B1,T01591,V0218,10620.54,False
T01591-B2,T01591,V0109,10255.73,False
T01592-B0,T01592,V0299,31344.5,False
T01592-B1,T01592,V0004,27083.08,False
T01592-B2,T01592,V0025,31733.56,False
T01592-B3,T01592,V0205,25558.41,True
T01593-B0,T01593,V0019,14468.17,True
T01593-B1,T01593,V0201,15510.33,False
T01594-B0,T01594,V0131,100000.0,True
T01594-B1,T01594,V0255,124516.88,False
T01595-B0,T01595,V0104,2410.33,True
T01595-B1,T01595,V0056,2622.0,False
T01595-B2,T01595,V0245,2794.68,False
T01595-B3,T01595,V0002,2716.06,False
T01595-B4,T01595,V0217,2692.44,False
T01596-B0,T01596,V0230,48404.88,True
T01596-B1,T01596,V0297,51609.89,False
T01596-B2,T01596,V0168,58957.32,False
T01596-B3,T01596,V0122,50777.18,False
T01596-B4,T01596,V0054,53518.34,False
T01596-B5,T01596,V0219,57054.57,False
T01597-B0,T01597,V0268,102000.0,True
T01597-B1,T01597,V0199,113343.56,False
T01597-B2,T01597,V0001,112070.25,False
T01598-B0,T01598,V0158,37156.05,False
T01598-B1,T01598,V0157,35831.27,True
T01598-B2,T01598,V0062,39324.44,False
T01598-B3,T01598,V0190,39937.2,False
T01598-B4,T01598,V0249,39481.35,False
T01598-B5,T01598,V0121,46419.54,False
T01598-B6,T01598,V0260,39324.41,False
T01599-B0,T01599,V0140,2878.12,False
T01599-B1,T01599,V0282,2902.93,False
T01599-B2,T01599,V0231,2641.61,True
T01600-B0,T01600,V0257,43397.42,True
T01601-B0,T01601,V0137,46984.44,True
T01601-B1,T01601,V0115,50818.14,False
T01602-B0,T01602,V0218,23728.45,True
T01602-B1,T01602,V0163,32932.11,False
T01602-B2,T01602,V0109,26912.9,False
T01603-B0,T01603,V0239,18247.75,False
T01603-B1,T01603,V0108,18491.73,False
T01603-B2,T01603,V0069,14734.4,True
T01603-B3,T01603,V0234,21744.13,False
T01603-B4,T01603,V0037,21078.79,False
T01603-B5,T01603,V0097,15696.36,False
T01603-B6,T01603,V0156,20536.68,False
T01604-B0,T01604,V0116,124666.72,True
T01605-B0,T01605,V0286,28220.28,True
T01605-B1,T01605,V0253,28802.81,False
T01605-B2,T01605,V0028,28543.51,False
T01606-B0,T01606,V0038,826.16,False
T01606-B1,T01606,V0193,729.97,False
T01606-B2,T01606,V0284,808.33,False
T01606-B3,T01606,V0183,729.05,True
T01607-B0,T01607,V0094,25798.21,False
T01607-B1,T01607,V0206,25419.5,True
T01608-B0,T01608,V0031,16713.41,False
T01608-B1,T01608,V0163,13015.12,False
T01608-B2,T01608,V0093,12081.66,True
T01609-B0,T01609,V0145,7697.82,True
T01610-B0,T01610,V0033,36000.0,True
T01610-B1,T01610,V0079,39747.16,False
T01610-B2,T01610,V0136,41647.47,False
T01610-B3,T01610,V0232,36770.6,False
T01611-B0,T01611,V0050,1014818.6,False
T01611-B1,T01611,V0041,1036987.62,False
T01611-B2,T01611,V0294,917855.6,True
T01612-B0,T01612,V0064,134505.8,True
T01612-B1,T01612,V0205,163181.06,False
T01612-B2,T01612,V0082,156264.08,False
T01612-B3,T01612,V0124,163653.42,False
T01613-B0,T01613,V0059,5726.76,False
T01613-B1,T01613,V0195,5963.06,False
T01613-B2,T01613,V0197,5689.04,False
T01613-B3,T01613,V0066,6525.26,False
T01613-B4,T01613,V0012,5192.28,True
T01613-B5,T01613,V0289,5672.55,False
T01614-B0,T01614,V0004,69977.13,True
T01615-B0,T01615,V0240,75458.96,False
T01615-B1,T01615,V0297,73598.08,False
T01615-B2,T01615,V0016,71937.48,True
T01615-B3,T01615,V0257,75326.9,False
T01615-B4,T01615,V0122,79061.16,False
T01616-B0,T01616,V0042,25461.57,False
T01616-B1,T01616,V0060,22355.06,False
T01616-B2,T01616,V0148,22056.46,True
T01617-B0,T01617,V0107,927.01,True
T01617-B1,T01617,V0140,1073.81,False
T01617-B2,T01617,V0258,1073.4,False
T01617-B3,T01617,V0263,953.55,False
T01617-B4,T01617,V0126,959.21,False
T01618-B0,T01618,V0199,38582.37,True
T01618-B1,T01618,V0276,41235.84,False
T01618-B2,T01618,V0204,45138.4,False
T01618-B3,T01618,V0001,42377.5,False
T01618-B4,T01618,V0113,53247.77,False
T01618-B5,T01618,V0254,48165.96,False
T01618-B6,T01618,V0270,50911.4,False
T01619-B0,T01619,V0265,15899.71,False
T01619-B1,T01619,V0027,13629.24,True
T01619-B2,T01619,V0012,16182.89,False
T01620-B0,T01620,V0075,10190.6,False
T01620-B1,T01620,V0138,9882.89,True
T01621-B0,T01621,V0148,24911.37,False
T01621-B1,T01621,V0110,30169.21,False
T01621-B2,T01621,V0277,22367.68,True
T01622-B0,T01622,V0035,44923.91,False
T01622-B1,T01622,V0157,58225.88,False
T01622-B2,T01622,V0242,44023.65,False
T01622-B3,T01622,V0062,48747.16,False
T01622-B4,T01622,V0174,39521.43,True
T01622-B5,T01622,V0085,47118.14,False
T01623-B0,T01623,V0119,29381.48,False
T01623-B1,T01623,V0152,29671.13,False
T01623-B2,T01623,V0114,27377.27,True
T01624-B0,T01624,V0152,17173.42,True
T01625-B0,T01625,V0018,14000.0,True
T01626-B0,T01626,V0011,20758.21,False
T01626-B1,T01626,V0211,23670.61,False
T01626-B2,T01626,V0116,22520.08,False
T01626-B3,T01626,V0194,20472.67,False
T01626-B4,T01626,V0014,25410.47,False
T01626-B5,T01626,V0082,20296.25,True
T01627-B0,T01627,V0175,3301.11,False
T01627-B1,T01627,V0006,2777.89,False
T01627-B2,T01627,V0019,3363.1,False
T01627-B3,T01627,V0093,2671.39,True
T01628-B0,T01628,V0032,41935.21,True
T01628-B1,T01628,V0068,49183.57,False
T01629-B0,T01629,V0224,2500.66,False
T01629-B1,T01629,V0231,2442.56,False
T01629-B2,T01629,V0273,2673.63,False
T01629-B3,T01629,V0008,2639.12,False
T01629-B4,T01629,V0284,2399.57,False
T01629-B5,T01629,V0258,2000.0,True
T01630-B0,T01630,V0156,9728.54,False
T01630-B1,T01630,V0042,11132.99,False
T01630-B2,T01630,V0185,8882.92,True
T01631-B0,T01631,V0030,9824.34,False
T01631-B1,T01631,V0263,10624.61,False
T01631-B2,T01631,V0164,9156.9,True
T01631-B3,T01631,V0145,11538.47,False
T01631-B4,T01631,V0258,11110.05,False
T01631-B5,T01631,V0140,10450.68,False
T01632-B0,T01632,V0144,8448.9,False
T01632-B1,T01632,V0280,8702.08,False
T01632-B2,T01632,V0034,10014.46,False
T01632-B3,T01632,V0104,9340.18,False
T01632-B4,T01632,V0192,9263.09,False
T01632-B5,T01632,V0002,8168.71,True
T01633-B0,T01633,V0095,101405.6,True
T01633-B1,T01633,V0281,119857.84,False
T01634-B0,T01634,V0285,127600.12,True
T01634-B1,T01634,V0268,150304.76,False
T01634-B2,T01634,V0199,130168.46,False
T01634-B3,T01634,V0247,137560.52,False
T01635-B0,T01635,V0280,11716.11,False
T01635-B1,T01635,V0264,12086.75,False
T01635-B2,T01635,V0067,10558.84,True
T01636-B0,T01636,V0094,24453.3,False
T01636-B1,T01636,V0168,21618.8,False
T01636-B2,T01636,V0266,17355.42,True
T01637-B0,T01637,V0139,45558.11,False
T01637-B1,T01637,V0001,54542.13,False
T01637-B2,T01637,V0005,38485.34,True
T01638-B0,T01638,V0027,3443.68,False
T01638-B1,T01638,V0283,3054.55,False
T01638-B2,T01638,V0003,3180.09,False
T01638-B3,T01638,V0078,3012.01,True
T01639-B0,T01639,V0160,75346.25,True
T01639-B1,T01639,V0297,82274.11,False
T01640-B0,T01640,V0129,9689.25,False
T01640-B1,T01640,V0119,8527.0,False
T01640-B2,T01640,V0178,8034.09,True
T01640-B3,T01640,V0043,8196.34,False
T01640-B4,T01640,V0091,8693.96,False
T01640-B5,T01640,V0033,8777.67,False
T01640-B6,T01640,V0032,9452.38,False
T01641-B0,T01641,V0281,12857.76,True
T01641-B1,T01641,V0261,13099.09,False
T01641-B2,T01641,V0095,13724.03,False
T01641-B3,T01641,V0247,13547.61,False
T01642-B0,T01642,V0237,43000.0,True
T01642-B1,T01642,V0021,46721.62,False
T01643-B0,T01643,V0011,120724.81,False
T01643-B1,T01643,V0014,103387.89,False
T01643-B2,T01643,V0058,108203.88,False
T01643-B3,T01643,V0080,101960.7,True
T01644-B0,T01644,V0151,40664.25,False
T01644-B1,T01644,V0068,38631.55,False
T01644-B2,T01644,V0292,30696.58,True
T01645-B0,T01645,V0045,16002.3,False
T01645-B1,T01645,V0063,13548.77,False
T01645-B2,T01645,V0271,12860.92,False
T01645-B3,T01645,V0009,14050.58,False
T01645-B4,T01645,V0117,14434.93,False
T01645-B5,T01645,V0201,15010.7,False
T01645-B6,T01645,V0093,12229.6,True
T01646-B0,T01646,V0109,16340.97,True
T01647-B0,T01647,V0001,76375.25,False
T01647-B1,T01647,V0188,68886.94,False
T01647-B2,T01647,V0051,76018.24,False
T01647-B3,T01647,V0268,66126.6,False
T01647-B4,T01647,V0139,71491.14,False
T01647-B5,T01647,V0077,65230.61,True
T01647-B6,T01647,V0204,73553.58,False
T01648-B0,T01648,V0139,15054.39,False
T01648-B1,T01648,V0102,14130.42,True
T01648-B2,T01648,V0199,15942.3,False
T01648-B3,T01648,V0128,16162.77,False
T01648-B4,T01648,V0005,15679.48,False
T01648-B5,T01648,V0149,16746.96,False
T01648-B6,T01648,V0261,14945.16,False
T01649-B0,T01649,V0118,7655.87,False
T01649-B1,T01649,V0223,7310.76,False
T01649-B2,T01649,V0273,7718.95,False
T01649-B3,T01649,V0236,7039.24,True
T01649-B4,T01649,V0126,8425.62,False
T01649-B5,T01649,V0140,9230.83,False
T01650-B0,T01650,V0076,13369.89,False
T01650-B1,T01650,V0187,11393.09,False
T01650-B2,T01650,V0092,12644.37,False
T01650-B3,T01650,V0100,12580.82,False
T01650-B4,T01650,V0125,11074.38,False
T01650-B5,T01650,V0040,10106.09,True
T01650-B6,T01650,V0277,10258.67,False
T01651-B0,T01651,V0230,70310.93,False
T01651-B1,T01651,V0111,60033.78,False
T01651-B2,T01651,V0160,60212.43,False
T01651-B3,T01651,V0257,56448.57,False
T01651-B4,T01651,V0137,65652.8,False
T01651-B5,T01651,V0238,67873.9,False
T01651-B6,T01651,V0219,49624.0,True
T01652-B0,T01652,V0078,8800.67,True
T01652-B1,T01652,V0195,10150.44,False
T01652-B2,T01652,V0252,9097.39,False
T01652-B3,T01652,V0265,8893.16,False
T01652-B4,T01652,V0169,9517.85,False
T01652-B5,T01652,V0003,10837.19,False
T01653-B0,T01653,V0029,19355.62,True
T01653-B1,T01653,V0057,26444.17,False
T01653-B2,T01653,V0068,22810.59,False
T01653-B3,T01653,V0241,23101.59,False
T01654-B0,T01654,V0037,28556.48,False
T01654-B1,T01654,V0101,28000.0,True
T01654-B2,T01654,V0069,35376.42,False
T01655-B0,T01655,V0233,14623.0,False
T01655-B1,T01655,V0057,15093.4,False
T01655-B2,T01655,V0081,19688.8,False
T01655-B3,T01655,V0119,14080.49,True
T01655-B4,T01655,V0228,15155.98,False
T01655-B5,T01655,V0068,17350.92,False
T01656-B0,T01656,V0248,8831.23,True
T01657-B0,T01657,V0176,1883.57,True
T01657-B1,T01657,V0218,1954.43,False
T01658-B0,T01658,V0248,5869.69,False
T01658-B1,T01658,V0214,5816.82,False
T01658-B2,T01658,V0286,5665.11,False
T01658-B3,T01658,V0263,5235.82,True
T01658-B4,T01658,V0028,7127.74,False
T01658-B5,T01658,V0030,5760.13,False
T01658-B6,T01658,V0126,5984.18,False
T01659-B0,T01659,V0214,1893.5,False
T01659-B1,T01659,V0141,2031.54,False
T01659-B2,T01659,V0138,1812.29,True
T01659-B3,T01659,V0159,2175.42,False
T01659-B4,T01659,V0164,2396.8,False
T01659-B5,T01659,V0126,1989.56,False
T01662-B0,T01662,V0190,617962.98,False
T01662-B1,T01662,V0098,438393.74,True
T01662-B2,T01662,V0072,490868.04,False
T01662-B3,T01662,V0177,587970.65,False
T01662-B4,T01662,V0191,508662.72,False
T01662-B5,T01662,V0046,605827.52,False
T01662-B6,T01662,V0255,548301.54,False
T01663-B0,T01663,V0032,6568.87,False
T01663-B1,T01663,V0292,5920.3,True
T01664-B0,T01664,V0038,6518.22,False
T01664-B1,T01664,V0231,6544.93,False
T01664-B2,T01664,V0258,6476.54,False
T01664-B3,T01664,V0075,6106.28,True
T01664-B4,T01664,V0183,6902.2,False
T01665-B0,T01665,V0265,16584.93,True
T01665-B1,T01665,V0229,17814.06,False
T01665-B2,T01665,V0105,16882.67,False
T01665-B3,T01665,V0283,19868.26,False
T01666-B0,T01666,V0071,10153.12,True
T01667-B0,T01667,V0064,301465.21,True
T01667-B1,T01667,V0184,308461.97,False
T01667-B2,T01667,V0014,325313.62,False
T01667-B3,T01667,V0162,324308.73,False
T01667-B4,T01667,V0294,325083.42,False
T01667-B5,T01667,V0050,312666.02,False
T01668-B0,T01668,V0259,10063.67,True
T01668-B1,T01668,V0242,11338.09,False
T01668-B2,T01668,V0085,10081.96,False
T01669-B0,T01669,V0139,26520.79,False
T01669-B1,T01669,V0247,29060.45,False
T01669-B2,T01669,V0113,23592.59,True
T01669-B3,T01669,V0023,28142.47,False
T01670-B0,T01670,V0248,4273.75,False
T01670-B1,T01670,V0284,4902.85,False
T01670-B2,T01670,V0236,3589.15,True
T01670-B3,T01670,V0107,4672.16,False
T01670-B4,T01670,V0126,4246.19,False
T01670-B5,T01670,V0028,3609.27,False
T01670-B6,T01670,V0138,4024.21,False
T01671-B0,T01671,V0075,9941.68,True
T01672-B0,T01672,V0040,27258.96,False
T01672-B1,T01672,V0277,31366.57,False
T01672-B2,T01672,V0101,28268.05,False
T01672-B3,T01672,V0076,29557.21,False
T01672-B4,T01672,V0234,21358.53,True
T01672-B5,T01672,V0185,28060.52,False
T01672-B6,T01672,V0225,32709.49,False
T01673-B0,T01673,V0212,169392.65,False
T01673-B1,T01673,V0022,137780.72,False
T01673-B2,T01673,V0131,151506.65,False
T01673-B3,T01673,V0135,150754.85,False
T01673-B4,T01673,V0227,149476.7,False
T01673-B5,T01673,V0249,127538.44,True
T01674-B0,T01674,V0007,10817.45,False
T01674-B1,T01674,V0155,9726.47,True
T01676-B0,T01676,V0220,184744.16,False
T01676-B1,T01676,V0128,186367.51,False
T01676-B2,T01676,V0247,170594.0,False
T01676-B3,T01676,V0099,165267.25,True
T01677-B0,T01677,V0187,30148.41,False
T01677-B1,T01677,V0076,24010.93,True
T01677-B2,T01677,V0173,26052.06,False
T01677-B3,T01677,V0108,32835.36,False
T01677-B4,T01677,V0101,31611.8,False
T01678-B0,T01678,V0136,17941.55,True
T01678-B1,T01678,V0053,23812.61,False
T01678-B2,T01678,V0232,22919.45,False
T01678-B3,T01678,V0029,22453.49,False
T01679-B0,T01679,V0109,34394.77,False
T01679-B1,T01679,V0189,33538.04,False
T01679-B2,T01679,V0065,29090.46,False
T01679-B3,T01679,V0117,27512.21,True
T01679-B4,T01679,V0031,31979.29,False
T01679-B5,T01679,V0213,34686.56,False
T01679-B6,T01679,V0201,35038.2,False
T01680-B0,T01680,V0109,98095.64,False
T01680-B1,T01680,V0009,77425.53,True
T01680-B2,T01680,V0000,97395.28,False
T01681-B0,T01681,V0147,14011.96,False
T01681-B1,T01681,V0067,12887.84,True
T01681-B2,T01681,V0018,13289.03,False
T01681-B3,T01681,V0056,13323.06,False
T01681-B4,T01681,V0280,13538.74,False
T01681-B5,T01681,V0144,16319.85,False
T01682-B0,T01682,V0201,51082.48,True
T01683-B0,T01683,V0195,460000.0,True
T01683-B1,T01683,V0066,10357.94,False
T01683-B2,T01683,V0252,9627.23,False
T01683-B3,T01683,V0036,10388.38,False
T01683-B4,T01683,V0289,10010.34,False
T01683-B5,T01683,V0039,9633.07,False
T01684-B0,T01684,V0272,571374.64,False
T01684-B1,T01684,V0087,423799.89,True
T01684-B2,T01684,V0116,576871.34,False
T01685-B0,T01685,V0014,48760.42,True
T01685-B1,T01685,V0294,58961.94,False
T01686-B0,T01686,V0115,63410.25,True
T01686-B1,T01686,V0048,66991.97,False
T01687-B0,T01687,V0266,8955.15,False
T01687-B1,T01687,V0297,9038.83,False
T01687-B2,T01687,V0219,10361.1,False
T01687-B3,T01687,V0016,8761.12,False
T01687-B4,T01687,V0122,7942.88,True
T01687-B5,T01687,V0168,10051.06,False
T01687-B6,T01687,V0054,9136.81,False
T01688-B0,T01688,V0036,5779.06,False
T01688-B1,T01688,V0066,6149.96,False
T01688-B2,T01688,V0295,5455.48,True
T01689-B0,T01689,V0064,86731.01,True
T01689-B1,T01689,V0014,113609.98,False
T01689-B2,T01689,V0294,102545.4,False
T01689-B3,T01689,V0272,89598.58,False
T01689-B4,T01689,V0194,99669.47,False
T01689-B5,T01689,V0221,102784.2,False
T01690-B0,T01690,V0002,8596.73,True
T01690-B1,T01690,V0274,8810.74,False
T01690-B2,T01690,V0034,8925.77,False
T01691-B0,T01691,V0238,199315.61,False
T01691-B1,T01691,V0219,174081.06,True
T01691-B2,T01691,V0115,202126.54,False
T01691-B3,T01691,V0257,208832.73,False
T01692-B0,T01692,V0092,21043.76,False
T01692-B1,T01692,V0125,19792.17,False
T01692-B2,T01692,V0040,18047.62,False
T01692-B3,T01692,V0101,13470.83,True
T01692-B4,T01692,V0156,18723.7,False
T01693-B0,T01693,V0277,7069.75,True
T01693-B1,T01693,V0037,8424.17,False
T01693-B2,T01693,V0185,8952.85,False
T01693-B3,T01693,V0060,7671.88,False
T01694-B0,T01694,V0116,291400.51,False
T01694-B1,T01694,V0205,281426.08,True
T01695-B0,T01695,V0008,1663.24,False
T01695-B1,T01695,V0028,1763.99,False
T01695-B2,T01695,V0075,1856.55,False
T01695-B3,T01695,V0030,1843.44,False
T01695-B4,T01695,V0010,1785.87,False
T01695-B5,T01695,V0223,1507.29,False
T01695-B6,T01695,V0055,1505.86,True
T01696-B0,T01696,V0295,6946.76,False
T01696-B1,T01696,V0120,6690.46,True
T01696-B2,T01696,V0003,7272.1,False
T01696-B3,T01696,V0106,7707.74,False
T01697-B0,T01697,V0060,7346.81,False
T01697-B1,T01697,V0108,8592.25,False
T01697-B2,T01697,V0156,8245.62,False
T01697-B3,T01697,V0076,7543.35,False
T01697-B4,T01697,V0225,5438.33,True
T01697-B5,T01697,V0148,6954.77,False
T01697-B6,T01697,V0187,7519.09,False
T01698-B0,T01698,V0153,5491.97,True
T01698-B1,T01698,V0192,8354.65,False
T01698-B2,T01698,V0274,6490.24,False
T01699-B0,T01699,V0226,49912.17,False
T01699-B1,T01699,V0259,41000.0,True
T01700-B0,T01700,V0148,13638.81,True
T01700-B1,T01700,V0156,15388.78,False
T01700-B2,T01700,V0100,14645.77,False
T01700-B3,T01700,V0037,14855.28,False
T01700-B4,T01700,V0108,14543.49,False
T01700-B5,T01700,V0097,15429.85,False
T01700-B6,T01700,V0060,15914.68,False
T01701-B0,T01701,V0059,4000.0,True
T01701-B1,T01701,V0066,5283.62,False
T01701-B2,T01701,V0295,4708.02,False
T01702-B0,T01702,V0172,27380.86,False
T01702-B1,T01702,V0111,23430.79,True
T01702-B2,T01702,V0137,27018.53,False
T01703-B0,T01703,V0193,5260.02,False
T01703-B1,T01703,V0030,5737.18,False
T01703-B2,T01703,V0236,5604.67,False
T01703-B3,T01703,V0203,5697.85,False
T01703-B4,T01703,V0284,4997.66,True
T01704-B0,T01704,V0205,216799.75,True
T01704-B1,T01704,V0041,240473.64,False
T01704-B2,T01704,V0004,273462.87,False
T01704-B3,T01704,V0294,304919.77,False
T01705-B0,T01705,V0193,9668.97,False
T01705-B1,T01705,V0236,9241.52,True
T01706-B0,T01706,V0289,9443.54,False
T01706-B1,T01706,V0295,9266.54,False
T01706-B2,T01706,V0235,7289.62,True
T01707-B0,T01707,V0156,11883.13,False
T01707-B1,T01707,V0277,10218.32,True
T01708-B0,T01708,V0150,42304.24,False
T01708-B1,T01708,V0131,40865.26,False
T01708-B2,T01708,V0191,37793.13,True
T01709-B0,T01709,V0084,14518.81,False
T01709-B1,T01709,V0012,14568.66,False
T01709-B2,T01709,V0289,13517.27,False
T01709-B3,T01709,V0103,11722.18,False
T01709-B4,T01709,V0066,10917.75,True
T01709-B5,T01709,V0295,13331.09,False
T01709-B6,T01709,V0105,14081.21,False
T01710-B0,T01710,V0251,13466.09,False
T01710-B1,T01710,V0232,10241.17,True
T01710-B2,T01710,V0152,12568.95,False
T01710-B3,T01710,V0068,12534.56,False
T01711-B0,T01711,V0159,12433.56,False
T01711-B1,T01711,V0231,11353.86,False
T01711-B2,T01711,V0284,11637.48,False
T01711-B3,T01711,V0282,11422.33,False
T01711-B4,T01711,V0236,11308.92,False
T01711-B5,T01711,V0223,11155.27,True
T01711-B6,T01711,V0203,11411.38,False
T01712-B0,T01712,V0079,29436.07,False
T01712-B1,T01712,V0015,28000.0,True
T01713-B0,T01713,V0282,3146.29,False
T01713-B1,T01713,V0159,3444.19,False
T01713-B2,T01713,V0200,3779.08,False
T01713-B3,T01713,V0164,3803.18,False
T01713-B4,T01713,V0126,3014.62,True
T01713-B5,T01713,V0183,3332.87,False
T01714-B0,T01714,V0148,7778.37,False
T01714-B1,T01714,V0042,6979.17,False
T01714-B2,T01714,V0069,6400.2,False
T01714-B3,T01714,V0040,5991.25,True
T01714-B4,T01714,V0076,7103.97,False
T01714-B5,T01714,V0037,7766.41,False
T01714-B6,T01714,V0108,6310.33,False
T01715-B0,T01715,V0039,9752.05,False
T01715-B1,T01715,V0215,8828.81,True
T01716-B0,T01716,V0263,11919.59,False
T01716-B1,T01716,V0223,11177.37,True
T01716-B2,T01716,V0164,11817.32,False
T01717-B0,T01717,V0063,24401.23,False
T01717-B1,T01717,V0007,22870.05,True
T01717-B2,T01717,V0026,25952.66,False
T01717-B3,T01717,V0009,27584.86,False
T01717-B4,T01717,V0186,26712.65,False
T01718-B0,T01718,V0196,31597.79,True
