tender_id,po_id,award_date,vendor_id,employee_id,department,category,award_method,amount,n_bidders,approval_limit,invoice_id,invoice_date,payment_date
T01808,PO01808,2025-10-25,V0288,E0004,Facilities,Hardware,open_tender,25755.88,3,25000,INV01808,2025-11-28,2026-01-07
T01809,PO01809,2024-04-16,V0104,E0009,Facilities,Cleaning Services,open_tender,12838.97,6,500000,INV01809,2024-05-07,2024-06-21
T01810,PO01810,2024-03-21,V0212,E0003,Marketing,Raw Materials,open_tender,37098.08,5,25000,INV01810,2024-03-29,2024-05-20
T01811,PO01811,2024-11-06,V0066,E0010,Admin,Security Services,open_tender,2001.18,6,100000,INV01811,2024-11-17,2024-12-19
T01812,PO01812,2025-04-12,V0084,E0019,IT,Security Services,limited_tender,2570.76,3,500000,INV01812,2025-04-25,2025-06-06
T01813,PO01813,2025-01-20,V0043,E0021,Production,Software Licenses,open_tender,35047.75,3,500000,INV01813,2025-02-01,2025-03-18
T01814,PO01814,2026-06-18,V0116,E0039,Maintenance,Construction,limited_tender,318696.25,2,100000,INV01814,2026-06-29,2026-08-08
T01815,PO01815,2023-12-13,V0221,E0058,Admin,Construction,limited_tender,105836.99,2,25000,INV01815,2024-01-07,2024-01-27
T01816,PO01816,2025-05-29,V0067,E0038,Production,Cleaning Services,open_tender,14154.66,3,100000,INV01816,2025-07-08,2025-08-29
T01817,PO01817,2026-03-12,V0138,E0041,Admin,Office Supplies,open_tender,8146.33,5,100000,INV01817,2026-04-09,2026-04-21
T01818,PO01818,2025-08-05,V0079,E0012,Marketing,Software Licenses,open_tender,93268.17,6,100000,INV01818,2025-09-16,2025-11-09
T01819,PO01819,2024-03-05,V0279,E0038,Production,Cleaning Services,open_tender,6315.67,5,100000,INV01819,2024-03-25,2024-04-17
T01820,PO01820,2024-03-01,V0024,E0041,Admin,Raw Materials,open_tender,36269.18,3,100000,INV01820,2024-04-11,2024-05-23
T01821,PO01821,2026-06-20,V0052,E0057,Production,Consulting Services,open_tender,24310.92,6,100000,INV01821,2026-08-02,2026-09-11
T01822,PO01822,2024-03-01,V0065,E0029,Production,Spare Parts,limited_tender,2593.82,3,25000,INV01822,2024-03-20,2024-04-25
T01823,PO01823,2024-04-29,V0075,E0031,Admin,Office Supplies,single_source,11296.68,1,500000,INV01823,2024-05-11,2024-06-20
T01824,PO01824,2026-02-22,V0104,E0033,Facilities,Cleaning Services,open_tender,6953.27,5,500000,INV01824,2026-03-01,2026-03-31
T01825,PO01825,2024-03-17,V0293,E0045,IT,Cleaning Services,open_tender,5050.63,5,25000,INV01825,2024-04-26,2024-06-07
T01826,PO01826,2025-08-20,V0196,E0039,Maintenance,Hardware,open_tender,29000.0,3,100000,INV01826,2025-09-03,2025-09-26
T01827,PO01827,2023-07-31,V0237,E0024,Production,Hardware,open_tender,144876.67,7,25000,INV01827,2023-08-27,2023-09-25
T01828,PO01828,2025-09-24,V0184,E0000,Production,Construction,limited_tender,197598.83,2,100000,INV01828,2025-11-02,2025-11-14
T01829,PO01829,2026-01-22,V0071,E0024,Production,Transport,open_tender,21203.05,4,25000,INV01829,2026-02-20,2026-04-12
T01830,PO01830,2026-05-31,V0000,E0057,Production,Spare Parts,open_tender,31732.67,5,100000,INV01830,2026-07-10,2026-08-08
T01831,PO01831,2024-05-06,V0014,E0039,Maintenance,Construction,limited_tender,42688.09,2,100000,INV01831,2024-06-10,2024-08-02
T01832,PO01832,2026-01-18,V0053,E0006,IT,Software Licenses,single_source,30290.24,1,500000,INV01832,2026-02-08,2026-02-25
T01833,PO01833,2025-09-30,V0091,E0018,Production,Software Licenses,limited_tender,117622.59,2,500000,INV01833,2025-11-13,2026-01-04
T01834,PO01834,2025-01-12,V0250,E0016,Maintenance,Consulting Services,open_tender,28193.85,6,25000,INV01834,2025-02-18,2025-03-07
T01835,PO01835,2024-02-21,V0288,E0011,R&D,Hardware,open_tender,35710.74,7,500000,INV01835,2024-03-22,2024-05-11
T01836,PO01836,2025-10-01,V0075,E0029,Production,Office Supplies,open_tender,4000.0,3,25000,INV01836,2025-11-01,2025-12-14
T01837,PO01837,2026-05-24,V0233,E0039,Maintenance,Software Licenses,open_tender,9401.54,5,100000,INV01837,2026-06-21,2026-08-14
T01838,PO01838,2025-06-04,V0191,E0000,Production,Raw Materials,open_tender,11088.41,7,100000,INV01838,2025-06-20,2025-07-07
T01839,PO01839,2025-03-02,V0294,E0057,Production,Construction,open_tender,239640.47,5,100000,INV01839,2025-03-22,2025-04-17
T01840,PO01840,2023-07-16,V0049,E0005,Maintenance,Spare Parts,open_tender,20000.0,4,25000,INV01840,2023-08-07,2023-09-10
T01841,PO01841,2023-08-15,V0170,E0036,Marketing,Raw Materials,open_tender,54998.16,7,25000,INV01841,2023-09-12,2023-10-12
T01842,PO01842,2025-03-13,V0240,E0019,IT,Hardware,limited_tender,22994.45,2,500000,INV01842,2025-04-16,2025-05-19
T01843,PO01843,2026-05-30,V0089,E0041,Admin,Spare Parts,single_source,66419.39,1,100000,INV01843,2026-06-30,2026-07-31
T01844,PO01844,2025-09-18,V0130,E0007,IT,Consulting Services,limited_tender,39666.93,3,100000,INV01844,2025-10-23,2025-12-03
T01845,PO01845,2024-03-01,V0171,E0058,Admin,Raw Materials,limited_tender,46704.82,2,25000,INV01845,2024-03-28,2024-04-16
T01846,PO01846,2025-09-02,V0115,E0035,Facilities,Hardware,limited_tender,13690.34,3,500000,INV01846,2025-09-25,2025-10-14
T01847,PO01847,2025-02-18,V0251,E0014,IT,Software Licenses,limited_tender,7437.57,3,25000,INV01847,2025-04-03,2025-05-15
T01848,PO01848,2024-05-05,V0022,E0050,Facilities,Raw Materials,open_tender,9233.92,7,25000,INV01848,2024-05-16,2024-07-11
T01849,PO01849,2024-12-09,V0204,E0001,R&D,Consulting Services,open_tender,10189.95,6,500000,INV01849,2025-01-06,2025-02-01
T01850,PO01850,2025-09-28,V0050,E0018,Production,Construction,open_tender,95444.83,6,500000,INV01850,2025-11-04,2025-11-29
T01851,PO01851,2026-02-28,V0237,E0004,Facilities,Hardware,open_tender,6502.65,6,25000,INV01851,2026-03-24,2026-04-27
T01852,PO01852,2024-01-15,V0041,E0058,Admin,Construction,single_source,66777.26,1,25000,INV01852,2024-02-28,2024-03-28
T01853,PO01853,2025-02-27,V0122,E0014,IT,Hardware,open_tender,47419.51,6,25000,INV01853,2025-04-02,2025-05-19
T01854,PO01854,2025-02-23,V0257,E0056,Marketing,Hardware,open_tender,7086.46,7,100000,INV01854,2025-03-30,2025-04-10
T01855,PO01855,2025-12-09,V0133,E0038,Production,Cleaning Services,open_tender,18321.81,3,100000,INV01855,2025-12-16,2025-12-31
T01856,PO01856,2024-08-06,V0046,E0021,Production,Raw Materials,open_tender,54129.91,6,500000,INV01856,2024-08-27,2024-10-08
T01857,PO01857,2025-06-26,V0293,E0040,IT,Cleaning Services,open_tender,17672.26,6,25000,INV01857,2025-07-30,2025-09-03
T01858,PO01858,2023-07-31,V0276,E0004,Facilities,Consulting Services,open_tender,19629.05,6,25000,INV01858,2023-08-11,2023-09-29
T01859,PO01859,2026-01-27,V0227,E0015,Marketing,Raw Materials,open_tender,38488.1,6,100000,INV01859,2026-02-10,2026-02-24
T01860,PO01860,2025-03-04,V0075,E0031,Admin,Office Supplies,open_tender,4171.21,5,500000,INV01860,2025-04-08,2025-05-09
T01861,PO01861,2025-05-25,V0162,E0034,Marketing,Construction,limited_tender,464626.83,2,500000,INV01861,2025-06-21,2025-07-11
T01862,PO01862,2024-02-27,V0153,E0028,Marketing,Cleaning Services,open_tender,20022.18,5,25000,INV01862,2024-03-06,2024-04-04
T01863,PO01863,2025-07-29,V0140,E0006,IT,Office Supplies,limited_tender,3155.88,3,500000,INV01863,2025-08-08,2025-09-11
T01864,PO01864,2025-07-11,V0060,E0046,R&D,Transport,open_tender,76024.75,4,25000,INV01864,2025-07-27,2025-08-15
T01865,PO01865,2025-10-09,V0212,E0034,Marketing,Raw Materials,open_tender,90837.49,3,500000,INV01865,2025-11-01,2025-12-19
T01866,PO01866,2024-04-01,V0031,E0030,Logistics,Spare Parts,open_tender,8810.84,7,100000,INV01866,2024-04-23,2024-05-04
T01867,PO01867,2024-07-07,V0162,E0005,Maintenance,Construction,limited_tender,52000.0,2,25000,INV01867,2024-08-09,2024-10-02
T01868,PO01868,2024-07-10,V0051,E0009,Facilities,Consulting Services,open_tender,58315.14,6,500000,INV01868,2024-08-02,2024-09-11
T01869,PO01869,2026-03-01,V0234,E0013,Logistics,Transport,open_tender,35453.98,4,100000,INV01869,2026-04-07,2026-05-15
T01870,PO01870,2025-01-21,V0113,E0018,Production,Consulting Services,single_source,55000.0,1,500000,INV01870,2025-02-03,2025-03-16
T01871,PO01871,2024-08-04,V0047,E0054,Logistics,Spare Parts,limited_tender,3942.95,3,25000,INV01871,2024-08-14,2024-10-03
T01872,PO01872,2024-02-08,V0087,E0040,IT,Construction,single_source,422651.74,1,25000,INV01872,2024-02-27,2024-04-23
T01873,PO01873,2024-08-23,V0119,E0036,Marketing,Software Licenses,single_source,47000.0,1,25000,INV01873,2024-09-05,2024-10-30
T01874,PO01874,2023-10-08,V0055,E0006,IT,Office Supplies,open_tender,1339.32,7,500000,INV01874,2023-10-22,2023-11-03
T01875,PO01875,2024-05-02,V0102,E0051,Maintenance,Consulting Services,open_tender,64000.0,5,25000,INV01875,2024-05-28,2024-07-10
T01876,PO01876,2023-11-08,V0189,E0002,Maintenance,Spare Parts,open_tender,2283.2,7,100000,INV01876,2023-12-08,2024-01-09
T01877,PO01877,2025-06-28,V0224,E0022,Admin,Office Supplies,open_tender,3362.85,6,100000,INV01877,2025-07-15,2025-09-04
T01878,PO01878,2026-03-23,V0035,E0042,IT,Raw Materials,open_tender,20000.0,4,500000,INV01878,2026-03-31,2026-05-29
T01879,PO01879,2023-08-29,V0090,E0022,Admin,Cleaning Services,open_tender,10000.0,5,100000,INV01879,2023-09-05,2023-09-24
T01880,PO01880,2025-03-01,V0277,E0042,IT,Transport,limited_tender,3627.94,3,500000,INV01880,2025-03-21,2025-04-09
T01881,PO01881,2026-01-23,V0158,E0047,Logistics,Raw Materials,open_tender,19829.32,6,25000,INV01881,2026-01-28,2026-02-26
T01882,PO01882,2024-01-11,V0008,E0039,Maintenance,Office Supplies,open_tender,9981.59,7,100000,INV01882,2024-01-16,2024-03-13
T01883,PO01883,2023-11-12,V0087,E0006,IT,Construction,limited_tender,129944.43,2,500000,INV01883,2023-12-05,2024-01-11
T01884,PO01884,2025-02-07,V0076,E0048,Maintenance,Transport,limited_tender,16532.96,2,100000,INV01884,2025-03-19,2025-04-13
T01885,PO01885,2024-03-01,V0173,E0030,Logistics,Transport,open_tender,25483.22,6,100000,INV01885,2024-03-12,2024-03-25
T01886,PO01886,2023-10-21,V0138,E0021,Production,Office Supplies,open_tender,2184.57,4,500000,INV01886,2023-11-19,2024-01-05
T01887,PO01887,2024-07-30,V0050,E0041,Admin,Construction,open_tender,100000.0,6,100000,INV01887,2024-08-13,2024-09-30
T01888,PO01888,2024-09-21,V0117,E0008,Marketing,Spare Parts,open_tender,22445.33,7,25000,INV01888,2024-10-07,2024-11-11
T01889,PO01889,2023-09-05,V0167,E0047,Logistics,Hardware,open_tender,84000.0,6,25000,INV01889,2023-10-01,2023-10-16
T01890,PO01890,2025-06-14,V0062,E0023,Logistics,Raw Materials,open_tender,39590.99,7,25000,INV01890,2025-07-05,2025-08-14
T01891,PO01891,2025-01-26,V0272,E0006,IT,Construction,limited_tender,24406.41,2,500000,INV01891,2025-03-07,2025-04-10
T01892,PO01892,2024-01-14,V0266,E0053,Admin,Hardware,open_tender,7287.56,7,500000,INV01892,2024-02-23,2024-04-15
T01893,PO01893,2025-09-07,V0165,E0002,Maintenance,Raw Materials,open_tender,60538.86,4,100000,INV01893,2025-10-02,2025-11-08
T01895,PO01895,2023-10-29,V0208,E0030,Logistics,Raw Materials,limited_tender,19756.14,3,100000,INV01895,2023-11-11,2023-12-20
T01896,PO01896,2024-05-19,V0115,E0002,Maintenance,Hardware,limited_tender,44360.51,2,100000,INV01896,2024-06-12,2024-07-07
T01897,PO01897,2025-08-22,V0108,E0059,Facilities,Transport,open_tender,38693.53,5,25000,INV01897,2025-08-30,2025-10-20
T01898,PO01898,2025-09-21,V0001,E0053,Admin,Consulting Services,single_source,31359.12,1,500000,INV01898,2025-10-29,2025-12-23
T01900,PO01900,2024-05-24,V0002,E0029,Production,Cleaning Services,limited_tender,8454.59,2,25000,INV01900,2024-06-30,2024-07-12
T01902,PO01902,2023-10-03,V0264,E0038,Production,Cleaning Services,limited_tender,4908.45,3,100000,INV01902,2023-11-12,2023-12-20
T01903,PO01903,2026-04-11,V0004,E0021,Production,Construction,open_tender,255184.45,4,500000,INV01903,2026-04-29,2026-06-02
T01904,PO01904,2025-05-22,V0007,E0030,Logistics,Spare Parts,open_tender,21000.0,5,100000,INV01904,2025-06-07,2025-06-30
T01905,PO01905,2023-07-19,V0106,E0058,Admin,Security Services,open_tender,22572.4,6,25000,INV01905,2023-09-01,2023-09-23
T01906,PO01906,2024-01-16,V0075,E0014,IT,Office Supplies,open_tender,8267.95,7,25000,INV01906,2024-02-19,2024-03-25
T01907,PO01907,2024-11-24,V0166,E0016,Maintenance,Raw Materials,limited_tender,11200.27,2,25000,INV01907,2024-12-11,2025-01-28
T01908,PO01908,2025-03-03,V0120,E0053,Admin,Security Services,open_tender,22623.52,4,500000,INV01908,2025-04-03,2025-04-29
T01909,PO01909,2025-09-30,V0124,E0005,Maintenance,Construction,open_tender,930951.61,5,25000,INV01909,2025-10-17,2025-12-06
T01910,PO01910,2025-08-02,V0145,E0019,IT,Office Supplies,limited_tender,1901.75,2,500000,INV01910,2025-08-27,2025-10-25
T01911,PO01911,2024-08-14,V0165,E0036,Marketing,Raw Materials,limited_tender,12825.98,2,25000,INV01911,2024-09-23,2024-11-09
T01912,PO01912,2025-04-24,V0245,E0056,Marketing,Cleaning Services,limited_tender,9959.24,3,100000,INV01912,2025-05-24,2025-06-04
T01913,PO01913,2026-01-18,V0172,E0047,Logistics,Hardware,open_tender,22758.75,7,25000,INV01913,2026-02-21,2026-04-17
T01914,PO01914,2026-03-24,V0126,E0059,Facilities,Office Supplies,open_tender,6429.33,4,25000,INV01914,2026-04-08,2026-05-12
T01915,PO01915,2025-12-31,V0204,E0038,Production,Consulting Services,open_tender,32292.51,3,100000,INV01915,2026-01-17,2026-02-21
T01916,PO01916,2024-12-26,V0138,E0033,Facilities,Office Supplies,limited_tender,1145.27,2,500000,INV01916,2025-01-09,2025-02-28
T01917,PO01917,2025-05-21,V0119,E0027,Maintenance,Software Licenses,open_tender,30000.0,5,100000,INV01917,2025-06-26,2025-07-18
T01918,PO01918,2025-01-06,V0194,E0035,Facilities,Construction,limited_tender,24290.88,3,500000,INV01918,2025-01-16,2025-02-02
T01919,PO01919,2024-04-11,V0136,E0037,IT,Software Licenses,open_tender,40000.0,5,500000,INV01919,2024-04-22,2024-05-31
T01920,PO01920,2026-01-20,V0084,E0008,Marketing,Security Services,open_tender,19000.0,7,25000,INV01920,2026-03-04,2026-03-23
T01921,PO01921,2025-02-25,V0150,E0012,Marketing,Raw Materials,limited_tender,10828.47,3,100000,INV01921,2025-04-10,2025-04-22
T01922,PO01922,2025-04-04,V0066,E0051,Maintenance,Security Services,open_tender,20729.83,3,25000,INV01922,2025-05-13,2025-07-01
T01923,PO01923,2025-10-22,V0193,E0011,R&D,Office Supplies,single_source,13406.76,1,100000,INV01923,2025-11-19,2025-12-18
T01924,PO01924,2025-03-15,V0088,E0057,Production,Software Licenses,open_tender,32283.15,7,100000,INV01924,2025-04-09,2025-05-04
T01925,PO01925,2023-10-14,V0036,E0050,Facilities,Security Services,open_tender,11039.01,7,25000,INV01925,2023-10-30,2023-12-21
T01926,PO01926,2025-12-19,V0066,E0008,Marketing,Security Services,limited_tender,7000.0,2,25000,INV01926,2025-12-24,2026-02-16
T01927,PO01927,2026-06-19,V0032,E0047,Logistics,Software Licenses,open_tender,44530.63,3,25000,INV01927,2026-07-20,2026-08-27
T01928,PO01928,2024-10-15,V0114,E0020,IT,Software Licenses,open_tender,63870.31,4,500000,INV01928,2024-11-28,2025-01-15
T01929,PO01929,2023-09-12,V0156,E0055,Marketing,Transport,single_source,9320.88,2,25000,INV01929,2023-10-16,2023-11-17
T01930,PO01930,2024-10-20,V0059,E0001,R&D,Security Services,open_tender,5794.11,5,500000,INV01930,2024-11-20,2025-01-16
T01931,PO01931,2025-09-22,V0086,E0031,Admin,Cleaning Services,limited_tender,24155.61,2,500000,INV01931,2025-10-06,2025-11-30
T01932,PO01932,2024-07-16,V0173,E0008,Marketing,Transport,open_tender,26953.58,7,25000,INV01932,2024-07-24,2024-09-14
T01933,PO01933,2025-02-23,V0198,E0055,Marketing,Spare Parts,open_tender,12351.43,4,500000,INV01933,2025-03-20,2025-05-02
T01934,PO01934,2026-01-03,V0137,E0040,IT,Hardware,open_tender,20093.1,7,25000,INV01934,2026-02-03,2026-02-24
T01935,PO01935,2024-11-12,V0089,E0036,Marketing,Spare Parts,single_source,4957.73,1,25000,INV01935,2024-12-06,2025-01-13
T01936,PO01936,2025-07-17,V0229,E0056,Marketing,Security Services,open_tender,17525.8,7,100000,INV01936,2025-08-30,2025-09-18
T01937,PO01937,2025-02-06,V0241,E0018,Production,Software Licenses,open_tender,6165.55,7,500000,INV01937,2025-02-11,2025-04-06
T01938,PO01938,2024-12-02,V0142,E0025,Logistics,Hardware,open_tender,6727.86,4,25000,INV01938,2025-01-04,2025-01-29
T01939,PO01939,2025-03-01,V0235,E0040,IT,Security Services,open_tender,16862.37,4,25000,INV01939,2025-03-31,2025-05-18
T01940,PO01940,2026-02-02,V0295,E0030,Logistics,Security Services,limited_tender,23397.39,2,100000,INV01940,2026-03-11,2026-04-17
T01941,PO01941,2026-06-25,V0029,E0051,Maintenance,Software Licenses,limited_tender,34409.84,3,25000,INV01941,2026-07-13,2026-09-02
T01942,PO01942,2024-07-11,V0211,E0009,Facilities,Construction,limited_tender,171022.71,3,500000,INV01942,2024-08-14,2024-09-19
T01943,PO01943,2024-02-05,V0151,E0016,Maintenance,Software Licenses,limited_tender,4003.61,3,25000,INV01943,2024-02-28,2024-03-29
T01944,PO01944,2024-12-10,V0158,E0027,Maintenance,Raw Materials,limited_tender,44615.75,3,100000,INV01944,2025-01-23,2025-03-04
T01945,PO01945,2024-11-05,V0164,E0041,Admin,Office Supplies,limited_tender,5191.93,2,100000,INV01945,2024-12-06,2025-01-11
T01946,PO01946,2026-05-27,V0181,E0054,Logistics,Cleaning Services,open_tender,3293.46,3,25000,INV01946,2026-07-09,2026-08-20
T01947,PO01947,2024-12-07,V0117,E0039,Maintenance,Spare Parts,limited_tender,31503.67,2,100000,INV01947,2024-12-24,2025-01-21
T01948,PO01948,2024-09-13,V0061,E0005,Maintenance,Cleaning Services,open_tender,17940.34,6,25000,INV01948,2024-09-26,2024-10-06
T01949,PO01949,2023-10-13,V0126,E0002,Maintenance,Office Supplies,open_tender,5465.74,6,100000,INV01949,2023-11-14,2023-12-15
T01950,PO01950,2025-04-11,V0001,E0047,Logistics,Consulting Services,open_tender,156793.33,7,25000,INV01950,2025-05-06,2025-06-20
T01951,PO01951,2023-09-05,V0269,E0042,IT,Raw Materials,limited_tender,19835.29,3,500000,INV01951,2023-10-02,2023-11-18
T01952,PO01952,2024-10-15,V0074,E0039,Maintenance,Consulting Services,open_tender,62546.6,3,100000,INV01952,2024-11-15,2025-01-10
T01953,PO01953,2023-10-05,V0233,E0020,IT,Software Licenses,open_tender,9252.1,7,500000,INV01953,2023-10-23,2023-11-28
T01954,PO01954,2025-06-22,V0108,E0028,Marketing,Transport,open_tender,31771.59,7,25000,INV01954,2025-07-05,2025-08-30
T01955,PO01955,2026-02-23,V0001,E0029,Production,Consulting Services,single_source,11225.01,1,25000,INV01955,2026-03-19,2026-05-10
T01956,PO01956,2026-02-10,V0291,E0037,IT,Raw Materials,open_tender,11284.1,3,500000,INV01956,2026-03-25,2026-05-07
T01957,PO01957,2024-08-07,V0173,E0046,R&D,Transport,open_tender,12000.0,6,25000,INV01957,2024-09-12,2024-10-18
T01958,PO01958,2024-10-10,V0120,E0001,R&D,Security Services,open_tender,7042.73,3,500000,INV01958,2024-11-18,2024-12-23
T01959,PO01959,2023-09-07,V0160,E0043,Admin,Hardware,open_tender,38947.65,4,25000,INV01959,2023-10-06,2023-10-21
T01961,PO01961,2025-03-09,V0040,E0058,Admin,Transport,single_source,3683.9,1,25000,INV01961,2025-04-06,2025-05-03
T01962,PO01962,2025-05-24,V0285,E0009,Facilities,Consulting Services,single_source,12605.96,1,500000,INV01962,2025-07-03,2025-07-13
T01963,PO01963,2023-11-19,V0049,E0011,R&D,Spare Parts,limited_tender,20277.74,3,500000,INV01963,2023-12-06,2023-12-24
T01964,PO01964,2024-07-02,V0104,E0025,Logistics,Cleaning Services,limited_tender,25346.7,2,25000,INV01964,2024-07-26,2024-08-31
T01965,PO01965,2024-10-28,V0266,E0036,Marketing,Hardware,open_tender,22292.22,5,25000,INV01965,2024-11-25,2025-01-07
T01966,PO01966,2023-07-06,V0185,E0008,Marketing,Transport,open_tender,7336.16,4,25000,INV01966,2023-08-16,2023-09-24
T01967,PO01967,2025-04-21,V0173,E0008,Marketing,Transport,open_tender,14415.26,4,25000,INV01967,2025-05-09,2025-07-03
T01968,PO01968,2025-04-17,V0062,E0053,Admin,Raw Materials,open_tender,30854.03,7,500000,INV01968,2025-05-30,2025-07-21
T01969,PO01969,2026-04-07,V0015,E0037,IT,Software Licenses,limited_tender,55555.86,3,500000,INV01969,2026-04-18,2026-04-30
T01970,PO01970,2026-01-27,V0047,E0043,Admin,Spare Parts,open_tender,24000.0,6,25000,INV01970,2026-02-21,2026-03-03
T01971,PO01971,2025-07-04,V0070,E0023,Logistics,Raw Materials,single_source,39397.28,1,25000,INV01971,2025-07-28,2025-09-10
T01972,PO01972,2025-07-15,V0217,E0016,Maintenance,Cleaning Services,single_source,14775.68,1,500000,INV01972,2025-08-11,2025-09-12
T01973,PO01973,2024-01-16,V0054,E0018,Production,Hardware,limited_tender,16833.48,3,500000,INV01973,2024-02-01,2024-02-12
T01974,PO01974,2025-11-05,V0031,E0030,Logistics,Spare Parts,limited_tender,5000.0,3,100000,INV01974,2025-11-11,2025-11-30
T01975,PO01975,2025-02-23,V0114,E0016,Maintenance,Software Licenses,limited_tender,25691.58,2,25000,INV01975,2025-03-07,2025-04-22
T01976,PO01976,2023-10-24,V0089,E0057,Production,Spare Parts,open_tender,10939.88,6,100000,INV01976,2023-11-02,2023-11-27
